ASSET TYPE,DIVISION,AREA,CATEGORY,ROW Name,ROW Code,START TRAP,END TRAP,Milepost,Inspection Date,Test Point Protection Criteria,Structure Meets 100mV,Structure Meets -850mV IRF ,Structure Meets Any Criteria,Structure Readings Meet Criteria,Structure P/S,Structure IRF,Bridge ID,Facility Inspection Id,Latitude,Longitude,Test Point Anchor Type,Test Point Classification,Test Point Monitoring Type,Test Point required to monitor AC Voltage,Test Point required to monitor AC Voltage (note),Is High Consequence Area,Facility and ROW Currently Active,Facility Active
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,94.596,10/1/20 4:54,.85 IRF,FALSE,FALSE,FALSE,,,,8bb39142-c2aa-4b3b-9067-1f7d72278afc,e167a1e4-71aa-4531-9ecb-a9cfd1590087,52.75020218,-111.574791,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,94.596,7/20/19 0:34,.85 IRF,FALSE,FALSE,FALSE,,,,8bb39142-c2aa-4b3b-9067-1f7d72278afc,e6cd84f3-5ecb-4988-a090-39faef8ae0ac,52.75020218,-111.574791,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,94.596,5/25/22 9:43,.85 IRF,FALSE,FALSE,FALSE,,,,8bb39142-c2aa-4b3b-9067-1f7d72278afc,c707d752-30f6-45e8-b9f6-43b37dd917bb,52.75020218,-111.574791,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,94.596,8/28/21 15:56,.85 IRF,FALSE,FALSE,FALSE,,,,8bb39142-c2aa-4b3b-9067-1f7d72278afc,8a8f8a93-caee-4b36-8d31-73cc60d82447,52.75020218,-111.574791,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,95.7002,5/25/22 9:18,.85 IRF,FALSE,FALSE,FALSE,,,,996f4ad3-0a4e-489c-897f-af747c347c53,24bdfb68-4186-4cab-a069-8bcf17d81fe6,52.74166107,-111.5528641,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,95.7002,7/17/19 23:04,.85 IRF,FALSE,FALSE,FALSE,,,,996f4ad3-0a4e-489c-897f-af747c347c53,5572e7c1-320e-49a6-a687-cb60e4f173d4,52.74166107,-111.5528641,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,95.7002,7/26/21 15:26,.85 IRF,FALSE,FALSE,FALSE,,,,996f4ad3-0a4e-489c-897f-af747c347c53,8add0719-f7b0-4537-8134-5a9166066c6f,52.74166107,-111.5528641,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,95.7002,10/1/20 21:02,.85 IRF,FALSE,FALSE,FALSE,,,,996f4ad3-0a4e-489c-897f-af747c347c53,5a2ae514-6016-4725-bec4-952282bfa4dc,52.74166107,-111.5528641,Adjecent Rectifier,Anchor,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,95.703,5/25/22 9:15,.85 IRF,FALSE,FALSE,FALSE,,,,d3b08aef-7a01-46c4-a570-a131feac1c62,a03c300e-1435-42d1-a04f-69f848ba6f9c,,,,,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,95.703,7/26/21 15:34,.85 IRF,FALSE,FALSE,FALSE,,,,09024e1f-2aea-4a86-b5db-63388d7bb5de,1d80c8ec-b4b2-4ade-893c-61ecf501f598,52.74175644,-111.5527954,,Continue to Monitor,Cased crossing,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,95.703,10/1/20 21:04,.85 IRF,FALSE,FALSE,FALSE,,,,09024e1f-2aea-4a86-b5db-63388d7bb5de,fc1ef752-2ad1-4d21-b190-fa4fe2f58660,52.74175644,-111.5527954,,Continue to Monitor,Cased crossing,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,95.703,5/25/22 9:15,.85 IRF,FALSE,FALSE,FALSE,,,,09024e1f-2aea-4a86-b5db-63388d7bb5de,883ecb9f-7712-46d5-a939-e005683e02a6,52.74175644,-111.5527954,,Continue to Monitor,Cased crossing,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,95.703,7/17/19 23:15,.85 IRF,FALSE,FALSE,FALSE,,,,09024e1f-2aea-4a86-b5db-63388d7bb5de,cb0a5cd3-15be-46b5-ae7d-c2dd4a579f33,52.74175644,-111.5527954,,Continue to Monitor,Cased crossing,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,95.733,7/26/21 14:46,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.564,-0.993,686169dc-da58-48ff-b44c-260803c788ea,d4febc8c-42ea-477d-a11d-e3248dab87e9,52.74135208,-111.5517731,,Continue to Monitor,Corrosion Growth Rate,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,95.733,7/18/19 1:17,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.716,-1.058,686169dc-da58-48ff-b44c-260803c788ea,15e98149-489b-4b3b-98f4-111d62fffdfb,52.74135208,-111.5517731,,Continue to Monitor,Corrosion Growth Rate,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,95.733,5/25/22 9:22,.85 IRF,FALSE,FALSE,FALSE,,,,686169dc-da58-48ff-b44c-260803c788ea,7ace4d78-f1ce-4b49-b3e0-765a4304403b,52.74135208,-111.5517731,,Continue to Monitor,Corrosion Growth Rate,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,95.733,10/1/20 21:19,.85 IRF,FALSE,FALSE,FALSE,,,,686169dc-da58-48ff-b44c-260803c788ea,16b0ae22-20b9-4583-a233-3bc5212cc5df,52.74135208,-111.5517731,,Continue to Monitor,Corrosion Growth Rate,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,96.95,10/1/20 21:49,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.366,-1.108,d64b9c3d-72af-4024-bccc-4cf480928715,0add619d-8a3a-4ec3-994b-27cb41782b01,52.73226166,-111.5275345,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,96.95,7/27/21 7:28,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.322,-0.988,d64b9c3d-72af-4024-bccc-4cf480928715,95b38610-1de4-408c-8e3a-4e673476b9f5,52.73226166,-111.5275345,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,96.95,5/25/22 8:29,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.44,-1.149,d64b9c3d-72af-4024-bccc-4cf480928715,032a9710-eb02-40a4-8872-e9c0970e6e9f,52.73226166,-111.5275345,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,96.95,7/18/19 2:08,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.368,-1.111,d64b9c3d-72af-4024-bccc-4cf480928715,2a70070f-1099-43c0-8c18-20a804771e3c,52.73226166,-111.5275345,,Supplementary,,,,FALSE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,97.004,10/1/20 21:47,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.245,-0.997,7c1bbd9a-0496-488e-a38d-74b6c386c18e,8061bce3-5532-4662-8ad5-b80decd49b19,52.73197174,-111.5268707,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,97.004,7/18/19 2:24,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.365,-1.059,7c1bbd9a-0496-488e-a38d-74b6c386c18e,c2b933a3-ec37-4f14-b4c9-f2dbdd767f62,52.73197174,-111.5268707,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,97.004,7/27/21 7:52,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.329,-0.992,7c1bbd9a-0496-488e-a38d-74b6c386c18e,872ec52e-265b-4918-9338-618f9ef394cb,52.73197174,-111.5268707,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,97.004,5/25/22 8:24,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.436,-1.111,7c1bbd9a-0496-488e-a38d-74b6c386c18e,5a8a2a2f-1698-426a-beef-b6a0d2da4f64,52.73197174,-111.5268707,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,97.9,7/27/21 8:15,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.553,-0.927,75b0f85a-a561-4c7f-98af-12eb03488e13,60a005b8-bc41-472f-98e3-4334a154baf0,52.72555542,-111.5036774,,Continue to Monitor,Corrosion Growth Rate,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,97.9,7/20/19 0:30,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.678,-1.182,75b0f85a-a561-4c7f-98af-12eb03488e13,69ce4728-0e49-4cea-9a54-433954e6e34a,52.72555542,-111.5036774,,Continue to Monitor,Corrosion Growth Rate,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,97.9,5/25/22 8:16,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.689,-1.694,75b0f85a-a561-4c7f-98af-12eb03488e13,b67a7ab6-b64f-4827-a6f9-b519a4ae6de9,52.72555542,-111.5036774,,Continue to Monitor,Corrosion Growth Rate,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,97.9,10/1/20 22:00,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.76,-1.497,75b0f85a-a561-4c7f-98af-12eb03488e13,405ab7cc-fd1b-4c9e-b7d0-77c7d497d30a,52.72555542,-111.5036774,,Continue to Monitor,Corrosion Growth Rate,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.0331,7/18/19 4:21,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.256,-1.022,023ba4cd-3c4c-426a-9fd1-51ad8ee262b6,7defbdb5-703c-4e70-a2d3-f5d7b3f712c9,52.72383881,-111.5033951,,Continue to Monitor,Sensitive Area,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.0331,7/27/21 8:35,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.195,-0.922,023ba4cd-3c4c-426a-9fd1-51ad8ee262b6,49127ab0-e798-48d3-9845-836ffb6cb439,52.72383881,-111.5033951,,Continue to Monitor,Sensitive Area,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.0331,5/25/22 7:54,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.259,-1.064,023ba4cd-3c4c-426a-9fd1-51ad8ee262b6,af94ac99-2699-4235-a454-e165c36ff259,52.72383881,-111.5033951,,Continue to Monitor,Sensitive Area,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.0331,5/25/22 7:54,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.259,-1.064,519b3bd3-e59e-4b92-8bec-47f956d2d852,f2971f7f-b913-487e-b81f-32f6e9ab410e,,,,,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.0331,10/1/20 22:14,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.263,-1.078,023ba4cd-3c4c-426a-9fd1-51ad8ee262b6,6a8436ec-5f45-4ad5-a895-8426ec51d9e1,52.72383881,-111.5033951,,Continue to Monitor,Sensitive Area,,,TRUE,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.267,5/24/22 17:19,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.127,-0.996,7155f324-3c21-4464-a01e-180d984b09fc,41abad52-69bb-42a6-bd76-59698aea227d,52.72273254,-111.5006409,,Continue to Monitor,Corrosion Growth Rate,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.267,7/27/21 10:34,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.004,-0.85,7155f324-3c21-4464-a01e-180d984b09fc,eed9c1d9-993e-4825-a56d-22071f878ca0,52.72273254,-111.5006409,,Continue to Monitor,Corrosion Growth Rate,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.267,7/20/19 16:50,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.036,-0.911,7155f324-3c21-4464-a01e-180d984b09fc,755909f0-bf7d-4cb9-823e-9857fb477b8d,52.72273254,-111.5006409,,Continue to Monitor,Corrosion Growth Rate,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.267,10/1/20 22:35,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.184,-1.014,7155f324-3c21-4464-a01e-180d984b09fc,caf65728-3753-4bdd-884f-d5ca50547876,52.72273254,-111.5006409,,Continue to Monitor,Corrosion Growth Rate,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.267,5/24/22 17:19,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.218,-1.044,476aaa3a-91ee-4e22-952c-6819dbf5955c,8bde285b-55e7-4074-961d-ea415a486110,52.72274017,-111.5006256,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.267,7/20/19 16:52,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.122,-0.892,476aaa3a-91ee-4e22-952c-6819dbf5955c,88dd2d47-c5fc-458d-a323-782c155eaa56,52.72274017,-111.5006256,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.267,7/27/21 10:35,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.094,-0.885,476aaa3a-91ee-4e22-952c-6819dbf5955c,604c0427-e87e-470f-a84a-9b94d8273d66,52.72274017,-111.5006256,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.267,7/20/19 16:55,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.236,-1.021,217ac761-0aeb-487d-8ff5-36d44c0a827a,03cc8711-b1e0-42c4-aa0a-f6754df34786,52.7227211,-111.5006409,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.267,7/27/21 10:36,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.217,-0.955,217ac761-0aeb-487d-8ff5-36d44c0a827a,bd3393d4-36ba-458a-8412-49ccaa3c1a7a,52.7227211,-111.5006409,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.267,5/24/22 17:16,.85 IRF,FALSE,FALSE,FALSE,FALSE,-0.684,-0.532,217ac761-0aeb-487d-8ff5-36d44c0a827a,fedb410b-0bd1-4f3d-b45a-c2621316890b,52.7227211,-111.5006409,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.267,7/27/21 10:38,.85 IRF,FALSE,FALSE,FALSE,FALSE,-0.989,-0.83,3c74f383-c7c6-4078-b804-e8d77cfbf8d3,dddd1e49-9358-4c39-9fd8-fe57bd458dca,52.72273254,-111.5006332,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.267,7/20/19 16:59,.85 IRF,FALSE,TRUE,TRUE,TRUE,-0.938,-0.885,3c74f383-c7c6-4078-b804-e8d77cfbf8d3,ab954cd0-36c7-45ee-ab89-595584d61515,52.72273254,-111.5006332,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.267,5/24/22 17:16,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.227,-1.274,3c74f383-c7c6-4078-b804-e8d77cfbf8d3,bf8b713e-5cc0-4af7-a372-7603a738c179,52.72273254,-111.5006332,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.267,7/20/19 17:04,.85 IRF,FALSE,TRUE,TRUE,TRUE,-1.342,-1.042,c7a24b87-7248-420c-b437-d21f123453a2,360cb689-931b-487f-8088-e0ef08a23a59,52.72273254,-111.5006332,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.267,7/27/21 10:40,.85 IRF,FALSE,FALSE,FALSE,FALSE,-0.991,-0.76,c7a24b87-7248-420c-b437-d21f123453a2,6d4f022c-b1dd-439c-b9bc-0567936dac1e,52.72273254,-111.5006332,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.267,5/24/22 17:21,.85 IRF,FALSE,FALSE,FALSE,FALSE,-0.947,-0.762,c7a24b87-7248-420c-b437-d21f123453a2,c4f895c7-1fb8-40e6-a5bc-8ca2a9b65f63,52.72273254,-111.5006332,,Supplementary,,,,,TRUE,TRUE
PIPELINE,PIPELINES,ACTIVE PIPELINES,L0004,STROME - HARDISTY,L0004 03 ST-YP,STROME,HARDISTY,98.272,7/20/19 17:11,.85 IRF,FALSE,FALSE,FALSE,FALSE,-0.504,-0.435,03f10899-7eb1-4589-b64d-f19d23533f18,c8b4a845-d7bf-47eb-af06-b800d944eda9,52.72268677,-111.5005035,,Continue to Monitor,CP Sub-criterion,,,,TRUE,TRUE
